#a_0,e_0,emax,emin,tcol
0.447,0.190,0.33985,0.07577,0.25290
0.239,0.410,-1.00000,-1.00000,0.00000
0.605,0.460,0.53674,0.38014,0.37762
0.207,0.190,-1.00000,-1.00000,0.00000
0.548,0.290,1.52105,0.17528,34.25458
0.428,0.410,0.91475,0.38095,0.23504
0.540,0.030,1.11370,0.00592,-78.12344
0.349,0.070,1.03311,0.05862,-136.83185
0.697,0.160,0.24884,0.00036,-333.29402
0.517,0.110,1.26707,0.03875,-60.68917
0.542,0.200,1.48919,0.11602,-33.77579
0.477,0.370,0.87822,0.30971,0.24964
0.423,0.220,0.55216,0.10842,0.36706
0.270,0.050,0.51233,0.04072,0.07915
0.356,0.500,0.50053,0.50053,-0.00440
0.296,0.470,0.47052,0.47052,-0.00899
0.652,0.430,1.01576,0.24747,107.02998
0.460,0.300,0.44005,0.21113,0.23533
0.540,0.260,0.57605,0.10840,3.50556
0.520,0.030,1.09972,0.00692,-85.87430
0.587,0.290,1.08485,0.17218,-104.37920
0.330,0.480,0.48053,0.48053,-0.00620
0.296,0.430,-1.00000,-1.00000,0.00000
0.360,0.050,0.67171,0.04144,0.94002
0.683,0.110,0.86043,0.00683,68.00948
0.483,0.160,0.79365,0.06132,2.38328
0.596,0.480,0.54043,0.41494,0.36375
0.386,0.500,0.69486,0.45522,0.39035
0.213,0.270,-1.00000,-1.00000,0.00000
0.656,0.450,1.22770,0.25151,-42.67369
0.360,0.010,1.18379,0.01036,-46.65262
0.263,0.030,0.50349,0.02958,0.07545
0.268,0.040,0.55632,0.03406,0.07732
0.699,0.160,1.18056,0.07512,-111.06594
0.290,0.150,0.76640,0.12985,0.10429
0.592,0.150,1.15873,0.01488,8.69738
0.464,0.500,0.59969,0.46760,0.32709
0.463,0.340,0.60524,0.27116,0.23348
0.315,0.350,0.57131,0.31529,0.19949
0.301,0.020,0.54398,0.02036,0.08424
0.607,0.160,1.20834,0.04042,-68.74900
0.512,0.280,1.57792,0.17595,-29.13310
0.605,0.150,2.19000,0.02320,-27.37791
0.605,0.080,1.04380,0.01465,-187.50368
0.560,0.410,0.84335,0.02237,1.84295
0.666,0.110,-1.00000,-1.00000,0.00000
0.512,0.340,0.71139,0.02655,1.09204
0.513,0.000,2.17687,0.00036,1.93244
0.202,0.140,-1.00000,-1.00000,0.00000
0.299,0.260,0.64183,0.06819,0.18256
0.305,0.350,0.60879,0.31421,0.20240
0.419,0.150,0.48590,0.01906,0.29004
0.660,0.210,1.05464,0.04860,-164.34771
0.400,0.390,0.72704,0.36013,0.21805
0.201,0.230,0.23044,0.23044,-0.01480
0.222,0.480,0.48053,0.48053,-0.01303
0.355,0.440,1.50780,0.40210,0.28151
0.598,0.140,1.56305,0.00312,-108.24686
0.701,0.080,0.64356,0.00081,-98.95444
0.462,0.320,0.51704,0.24003,0.23384
0.431,0.380,0.66410,0.35268,0.22239
0.627,0.010,1.09513,0.00687,-108.72285
0.252,0.250,0.52069,0.21840,0.15964
0.347,0.220,1.75327,0.05573,-24.16328
0.539,0.380,1.97521,0.21713,-21.35102
0.644,0.230,1.70833,0.05588,-27.63641
0.217,0.420,0.42051,0.42051,-0.01341
0.515,0.380,1.06020,0.01630,-108.00214
0.201,0.150,0.15041,0.15041,-0.01351
0.528,0.340,1.44540,0.13410,-32.20677
0.667,0.280,0.93876,0.01610,-88.50512
0.563,0.470,1.00559,0.06233,1.19269
0.291,0.480,-1.00000,-1.00000,0.00000
0.340,0.490,0.49053,0.49053,-0.00570
0.521,0.300,1.00769,0.17077,1.44931
0.328,0.030,1.81589,0.02132,-23.47740
0.433,0.500,0.83746,0.46491,0.33460
0.450,0.050,0.51824,0.00528,0.27853
0.572,0.420,0.59990,0.15181,1.21225
0.258,0.340,0.34048,0.34048,-0.00814
0.490,0.280,1.20739,0.17593,-37.27981
0.222,0.240,-1.00000,-1.00000,0.00000
0.581,0.380,0.90107,0.00548,3.72807
0.556,0.100,1.02352,0.00592,7.77049
0.377,0.090,1.48839,0.07409,-27.74294
0.502,0.420,1.47724,0.26540,-35.42620
0.615,0.120,1.44002,0.00724,-42.34426
0.530,0.380,1.81923,0.12618,-24.01545
0.635,0.290,1.09839,0.18452,-66.39238
0.611,0.220,0.36953,0.10651,1.28500
0.654,0.240,1.06689,0.00649,-190.76868
0.271,0.430,-1.00000,-1.00000,0.00000
0.628,0.430,0.91640,0.25594,4.93030
0.653,0.010,0.15850,0.00549,2.01100
0.442,0.490,0.61479,0.31983,0.32282
0.601,0.390,2.25324,0.28988,-20.47254
0.386,0.190,0.50263,0.01996,0.58742
0.642,0.360,1.41152,0.25674,-44.13123
0.533,0.230,2.06231,0.00912,-19.16532
0.662,0.400,1.48583,0.29856,-33.55019
0.237,0.500,0.50053,0.50053,-0.01244
0.490,0.050,0.72402,0.00558,1.22121
0.696,0.480,0.48053,0.10587,0.84740
0.225,0.230,0.23044,0.23044,-0.00942
0.202,0.050,0.63388,0.04487,0.07976
0.336,0.260,0.66964,0.11802,0.17927
0.703,0.290,1.07127,0.19456,-184.13370
0.360,0.220,1.09547,0.09667,-65.26732
0.651,0.250,1.06116,0.00376,-100.61888
0.555,0.440,1.04067,0.16386,-60.21474
0.389,0.170,1.78015,0.04446,2.48910
0.515,0.000,1.75115,0.00036,-67.81519
0.471,0.320,0.59977,0.23459,0.24039
0.464,0.140,0.38519,0.03764,0.25561
0.502,0.280,0.99144,0.17543,2.23097
0.626,0.000,1.35675,0.00036,-43.37720
0.416,0.160,0.60709,0.02577,0.30629
0.389,0.380,0.59836,0.34990,0.21247
0.254,0.140,0.71155,0.11834,0.09617
0.477,0.330,0.70317,0.24611,0.24450
0.605,0.230,1.07780,0.11805,-100.72207
0.673,0.360,0.98685,0.01200,23.84882
0.233,0.430,0.43051,0.43051,-0.01252
0.389,0.330,1.44009,0.30261,2.26163
0.228,0.440,0.44051,0.44051,-0.01282
0.427,0.280,0.53764,0.15008,0.30685
0.634,0.470,1.34102,0.38542,-32.23696
0.551,0.450,0.92455,0.02266,6.91518
0.234,0.360,0.36048,0.36048,-0.01183
0.302,0.480,-1.00000,-1.00000,0.00000
0.285,0.050,0.50412,0.04063,0.08241
0.582,0.050,1.46364,0.01238,-72.06340
0.394,0.260,2.75910,0.18495,-15.74366
0.495,0.360,0.97642,0.28108,15.23317
0.612,0.460,0.64806,0.07485,0.48968
0.633,0.450,2.04962,0.35884,6.47709
0.261,0.410,0.41050,0.41050,-0.01026
0.584,0.070,1.04510,0.01829,-144.79427
0.386,0.210,1.37158,0.04022,-30.84291
0.318,0.390,1.00884,0.35223,0.23660
0.532,0.250,0.78717,0.15186,7.81917
0.528,0.330,1.22883,0.14213,-46.12987
0.543,0.020,1.02835,0.01107,-167.45945
0.295,0.420,0.42051,0.42051,-0.00690
0.620,0.290,-1.00000,-1.00000,0.00000
0.505,0.310,1.22856,0.20944,-41.62509
0.666,0.310,1.46688,0.04835,6.68015
0.258,0.190,1.15079,0.16498,-74.60175
0.356,0.300,1.13523,0.27211,0.16752
0.333,0.240,1.37625,0.15960,-33.93613
0.435,0.450,2.54620,0.31249,0.34284
0.261,0.100,0.56813,0.08258,0.08627
0.419,0.210,1.37508,0.09365,0.37257
0.549,0.500,0.51334,0.28366,0.34466
0.210,0.500,0.50053,0.50053,-0.01333
0.318,0.070,0.92578,0.05849,0.10325
0.351,0.070,1.21058,0.05846,-44.74122
0.694,0.170,0.32992,0.08389,12.48793
0.257,0.320,0.32047,0.32047,-0.00714
0.214,0.340,0.34048,0.34048,-0.01358
0.646,0.400,1.44930,0.15759,8.53709
0.633,0.400,0.74775,0.11390,2.01519
0.499,0.220,0.87589,0.11668,1.56181
0.642,0.500,1.45181,0.42648,-23.67231
0.505,0.160,2.30714,0.07106,-19.12149
0.322,0.310,1.03230,0.27895,0.16497
0.269,0.240,0.94146,0.21045,0.67798
0.704,0.150,0.15041,0.02355,2.76800
0.496,0.320,1.47652,0.20201,-53.53475
0.327,0.430,0.43051,0.43051,-0.00112
0.288,0.310,0.82140,0.27581,0.17464
0.349,0.420,1.02684,0.38320,-89.92622
0.459,0.450,824.79544,0.23376,0.33194
0.231,0.120,0.64181,0.09786,0.09210
0.264,0.320,-1.00000,-1.00000,0.00000
0.497,0.350,0.97149,0.26512,5.48277
0.413,0.140,0.45532,0.00623,0.29038
0.704,0.170,0.94376,0.07794,-124.59413
0.266,0.340,-1.00000,-1.00000,0.00000
0.525,0.350,1.07967,0.13718,-32.47083
0.693,0.040,1.20233,0.00136,-96.64589
0.304,0.230,0.91418,0.20326,0.73975
0.567,0.390,2.20270,0.18051,10.13974
0.449,0.500,0.66717,0.46636,0.32893
0.402,0.500,1.37672,0.46171,-23.42911
0.700,0.050,0.27920,0.00082,-120.15932
0.676,0.400,1.50404,0.15129,6.40554
0.349,0.020,1.73797,0.01903,-23.83465
0.587,0.260,2.78474,0.01227,58.10256
0.322,0.140,0.92098,0.12051,1.18933
0.664,0.460,1.54117,0.32619,-28.03913
0.287,0.490,0.49053,0.49053,-0.01011
0.448,0.050,0.47355,0.00265,0.28000
0.245,0.310,0.31047,0.31047,-0.00897
0.662,0.310,1.08804,0.00426,-105.73267
0.229,0.060,0.58144,0.04848,0.07810
0.488,0.470,1.43788,0.44129,0.29075
0.654,0.170,1.51763,0.02853,-65.29549
0.650,0.450,1.00028,0.17048,-45.95095
0.570,0.270,1.79638,0.01196,-22.99550
0.683,0.030,1.13109,0.00062,-74.47779
0.445,0.110,0.41392,0.00836,0.26031
0.485,0.490,0.79441,0.38383,1.43137
0.679,0.170,1.06108,0.07615,-199.22767
0.537,0.040,0.52591,0.00678,6.63600
0.676,0.260,1.26600,0.01315,-65.95456
0.657,0.300,0.80402,0.02201,-49.66870
0.599,0.230,1.78816,0.11413,-28.03008
0.549,0.020,1.49827,0.00949,-43.52573
0.638,0.290,1.26828,0.02341,8.75500
0.386,0.170,2.62487,0.04138,-16.71568
0.314,0.170,2.18361,0.10591,2.24897
0.320,0.010,0.83658,0.01036,0.09682
0.605,0.140,1.67939,0.01730,-41.28833
0.688,0.390,1.74205,0.06099,4.40540
0.693,0.340,0.78506,0.00817,7.45230
0.534,0.190,1.21434,0.08975,-75.32674
0.685,0.120,0.13948,0.03831,2.71500
0.320,0.110,0.95156,0.09374,0.32441
0.408,0.000,0.40755,0.00036,0.26760
0.453,0.010,0.89175,0.01036,0.34976
0.696,0.370,0.99486,0.08326,-253.43893
0.327,0.490,-1.00000,-1.00000,0.00000
0.419,0.220,0.49296,0.10805,0.42460
0.549,0.060,1.11961,0.01185,-65.57571
0.547,0.180,2.16095,0.04751,-18.99701
0.403,0.200,2.78607,0.06390,-14.96244
0.660,0.150,1.02519,0.00294,-295.64667
0.355,0.430,0.61034,0.03087,0.28770
0.537,0.160,0.80377,0.08391,3.23995
0.477,0.070,0.41061,0.00541,0.27080
0.244,0.000,0.52556,0.00036,0.06933
0.421,0.260,0.79574,0.17089,0.42943
0.684,0.410,1.41647,0.00254,15.03338
0.578,0.290,0.51775,0.09212,0.58339
0.415,0.400,0.83107,0.37064,0.22550
0.556,0.420,0.97359,0.33072,16.74308
0.417,0.130,0.44298,0.00698,0.28236
0.335,0.310,1.22685,0.28001,0.16659
0.657,0.250,0.98221,0.00111,-168.15292
0.424,0.160,0.46526,0.03202,0.28604
0.432,0.220,0.48290,0.05150,0.28352
0.261,0.190,1.14775,0.16531,0.88910
0.603,0.240,1.06212,0.12898,-106.13568
0.265,0.170,0.81585,0.14729,0.10775
0.499,0.100,0.64182,0.02423,0.98465
0.568,0.110,1.12901,0.00778,-68.25262
0.435,0.040,0.48718,0.01226,0.29419
0.658,0.480,1.64991,0.22467,0.49476
0.375,0.030,1.40857,0.02447,-31.72136
0.230,0.220,0.22043,0.22043,-0.00707
0.429,0.180,0.52925,0.02521,0.28147
0.661,0.060,0.31388,0.00199,59.95545
0.512,0.490,0.60585,0.38923,0.65435
0.408,0.080,0.43448,0.06207,0.27096
0.695,0.480,1.87015,0.34519,-21.58329
0.456,0.040,0.49769,0.00602,0.28356
0.650,0.300,1.04180,0.15006,-103.45429
0.516,0.370,0.93281,0.17709,7.34630
0.405,0.010,0.44429,0.01036,0.26673
0.449,0.180,0.35365,0.06662,0.25229
0.486,0.000,0.36097,0.00036,0.44886
0.305,0.290,0.89806,0.25896,0.16206
0.394,0.010,1.49048,0.01036,-27.74136
0.518,0.100,0.79144,0.03206,2.85690
0.516,0.340,0.97705,0.24423,15.05395
0.583,0.020,1.03528,0.00473,-159.17624
0.585,0.270,1.03231,0.11173,-196.52735
0.419,0.280,1.41416,0.20630,-31.01060
0.207,0.320,0.32047,0.32047,-0.01422
0.671,0.220,0.70050,0.04014,-38.08640
0.490,0.460,0.89100,0.39801,0.29167
0.696,0.040,0.99194,0.00067,-176.30071
0.240,0.440,0.44051,0.44051,-0.01217
0.504,0.330,2.38317,0.23469,-19.77784
0.681,0.330,1.02472,0.02041,-76.95852
0.446,0.340,0.44950,0.28592,0.22561
0.275,0.380,0.38049,0.38049,-0.00752
0.469,0.480,2.67062,0.44944,-14.44631
0.490,0.340,1.28230,0.25408,-34.42385
0.674,0.250,1.08427,0.00431,-105.07576
0.221,0.280,0.28046,0.28046,-0.01204
0.342,0.100,2.02743,0.08414,2.73339
0.342,0.200,0.52418,0.10879,0.59568
0.297,0.120,0.64766,0.10336,0.09795
0.258,0.130,0.63657,0.10958,0.09321
0.506,0.450,0.85489,0.33208,0.29697
0.687,0.150,0.39126,0.01430,-90.63299
0.330,0.230,1.26266,0.20393,0.36774
0.563,0.440,1.12858,0.36446,-50.84800
0.402,0.200,1.14664,0.06217,-59.45567
0.252,0.050,0.54144,0.04107,0.07682
0.604,0.410,2.07826,0.31345,0.81615
0.428,0.320,0.39464,0.08440,0.25662
0.365,0.160,1.14520,0.13915,-75.51852
0.377,0.300,1.31207,0.27336,0.17567
0.447,0.370,0.64386,0.33846,0.22705
0.599,0.480,0.57577,0.41341,0.36550
0.358,0.480,0.48053,0.48053,-0.00110
0.257,0.330,0.33047,0.33047,-0.00777
0.624,0.480,0.99973,0.40283,-28.41162
0.370,0.120,2.12278,0.10156,1.34241
0.358,0.100,2.54834,0.08360,-15.26914
0.543,0.160,1.78562,0.00437,-28.46562
0.288,0.140,0.80230,0.12108,0.10022
0.695,0.310,1.01451,0.18168,-67.95496
0.261,0.450,-1.00000,-1.00000,0.00000
0.302,0.110,0.69317,0.09459,0.09778
0.518,0.250,2.05625,0.02737,-24.17282
0.610,0.140,0.93640,0.00582,18.72470
0.544,0.240,1.04136,0.05894,-180.44667
0.256,0.280,0.28046,0.28046,-0.00345
0.698,0.460,0.76109,0.08841,2.19578
0.476,0.240,0.55162,0.13165,0.25566
0.627,0.070,0.44922,0.00260,-82.58616
0.611,0.190,1.15287,0.07299,-55.72994
0.378,0.140,0.85368,0.11257,0.35021
0.595,0.210,1.24596,0.09653,-64.38179
0.372,0.370,0.51197,0.33919,0.20694
0.682,0.130,0.98698,0.00149,115.81168
0.234,0.050,0.57682,0.04185,0.07612
0.602,0.220,1.24402,0.10690,-159.81586
0.519,0.170,0.71472,0.08398,15.70280
0.282,0.300,1.03498,0.26610,0.16712
0.329,0.360,0.55990,0.32595,0.20284
0.368,0.190,1.35977,0.05936,-34.61269
0.655,0.180,1.07805,0.02691,-202.05927
0.618,0.200,1.34885,0.08438,-46.06955
0.487,0.460,0.96495,0.39304,0.29140
0.306,0.400,-1.00000,-1.00000,0.00000
0.590,0.400,0.58169,0.01213,0.45725
0.411,0.010,0.44977,0.01036,0.27046
0.363,0.270,0.79579,0.22471,0.17264
0.641,0.060,1.86972,0.00185,-71.72767
0.631,0.410,1.30807,0.31036,-37.46212
0.542,0.220,1.22208,0.13128,-64.76891
0.302,0.310,0.96286,0.27717,0.16899
0.504,0.020,1.23281,0.01548,4.29649
0.390,0.120,0.97275,0.08598,24.83145
0.410,0.100,0.45509,0.04342,0.27389
0.529,0.260,1.05828,0.15994,-112.77060
0.399,0.330,0.95725,0.30319,0.43711
0.326,0.160,1.29326,0.13889,-47.17099
0.450,0.400,0.91411,0.37279,0.23769
0.248,0.470,-1.00000,-1.00000,0.00000
0.523,0.280,1.06324,0.11992,-179.80437
0.350,0.390,0.83814,0.35577,0.21970
0.253,0.020,0.56042,0.02036,0.07268
0.316,0.430,0.43051,0.43051,-0.00419
0.451,0.360,0.60325,0.31624,0.22787
0.369,0.190,0.60690,0.04034,0.69009
0.623,0.350,1.04883,0.04720,-70.56657
0.419,0.180,1.66126,0.05318,-31.27403
0.469,0.030,0.47625,0.01259,0.28794
0.593,0.380,0.96176,0.24045,3.83066
0.585,0.300,1.23786,0.06429,4.10795
0.517,0.500,0.56784,0.03066,0.40881
0.428,0.120,0.45317,0.00505,0.27185
0.498,0.300,0.90963,0.19841,4.02248
0.218,0.240,-1.00000,-1.00000,0.00000
0.636,0.170,1.85880,0.02062,-66.14596
0.290,0.320,0.60689,0.28516,0.18498
0.435,0.460,0.56178,0.42830,0.28505
0.350,0.200,2.80621,0.17693,1.80251
0.643,0.460,1.17415,0.36980,-37.66207
0.323,0.160,1.04256,0.13887,3.20781
0.659,0.500,1.48177,0.25654,0.44463
0.465,0.450,1.52187,0.17644,0.32204
0.360,0.310,1.02416,0.28182,0.16986
0.353,0.500,0.50053,0.50053,-0.00483
0.697,0.350,0.97588,0.01058,-44.97593
0.250,0.000,0.55940,0.00036,0.06992
0.436,0.200,0.45012,0.04633,0.26875
0.677,0.010,0.26367,0.00207,-166.72063
0.680,0.080,0.16953,0.00057,-69.96309
0.330,0.400,1.08561,0.36276,0.24400
0.596,0.300,1.97749,0.06909,-23.87410
0.500,0.050,0.51634,0.00422,0.74638
0.477,0.170,0.50865,0.06692,0.26554
0.407,0.260,1.25008,0.17887,-36.63226
0.643,0.040,0.27578,0.00149,-119.68380
0.488,0.250,2.61947,0.14306,-22.64926
0.255,0.280,-1.00000,-1.00000,0.00000
0.443,0.140,0.38954,0.02891,0.25866
0.497,0.410,0.80363,0.12594,1.41348
0.398,0.250,2.34146,0.16202,-16.58673
0.364,0.400,0.86679,0.36640,0.22549
0.263,0.360,0.36048,0.36048,-0.00832
0.249,0.350,-1.00000,-1.00000,0.00000
0.588,0.420,0.42051,0.12352,0.40441
0.213,0.020,0.57240,0.02036,0.07211
0.240,0.460,-1.00000,-1.00000,0.00000
0.560,0.450,1.12853,0.38269,-45.47068
0.379,0.450,1.10606,0.41388,0.28049
0.443,0.420,1.34647,0.39136,-30.92990
0.482,0.330,0.75431,0.24351,0.25158
0.470,0.320,0.58909,0.23521,0.23961
0.440,0.010,2.13526,0.01036,1.29439
0.202,0.010,0.58296,0.01036,0.07178
0.598,0.190,1.42076,0.07463,1.04565
0.621,0.450,1.52731,0.03697,-44.31007
0.588,0.280,1.55869,0.10490,-32.08949
0.221,0.160,-1.00000,-1.00000,0.00000
0.544,0.340,1.17343,0.20245,2.90793
0.208,0.340,0.34048,0.34048,-0.01413
0.546,0.230,1.25710,0.13439,-41.49379
0.538,0.210,1.04242,0.12200,-164.39107
0.367,0.070,2.34209,0.05737,0.59781
0.628,0.390,1.05312,0.28826,-65.16280
0.342,0.230,1.38373,0.06060,24.00789
0.215,0.380,-1.00000,-1.00000,0.00000
0.284,0.360,-1.00000,-1.00000,0.00000
0.373,0.460,0.66827,0.42232,0.31145
0.566,0.100,1.04258,0.01489,-328.96952
0.649,0.020,0.33485,0.00100,17.33500
0.451,0.240,0.34005,0.13261,0.24489
0.704,0.010,1.04655,0.00068,-382.78318
0.467,0.090,0.39580,0.00328,0.26056
0.304,0.500,-1.00000,-1.00000,0.00000
0.535,0.060,1.08246,0.00756,-94.60699
0.517,0.470,2.37702,0.44284,-15.69579
0.584,0.010,1.33362,0.00736,-140.73473
0.653,0.060,1.11704,0.00216,-279.65854
0.674,0.180,1.17663,0.08200,-77.62627
0.508,0.280,1.06019,0.17547,-113.84872
0.317,0.200,1.99351,0.17591,-20.92221
0.258,0.120,0.57762,0.10044,0.09067
0.474,0.500,0.59039,0.42088,0.32769
0.277,0.010,0.49854,0.01036,0.07586
0.355,0.080,2.87283,0.06633,-37.51581
0.567,0.130,1.06936,0.01451,-119.76850
0.516,0.200,1.48002,0.10592,-31.47590
0.593,0.220,1.40271,0.07564,3.55666
0.396,0.170,0.79707,0.01286,0.38964
0.274,0.500,0.50053,0.50053,-0.01095
0.509,0.160,1.25889,0.07251,-41.97283
0.679,0.000,0.21862,0.00011,-89.40153
0.460,0.480,2.51541,0.44879,-14.55859
0.377,0.440,0.59443,0.10337,0.28792
0.516,0.150,1.69212,0.03366,-35.26207
0.260,0.170,0.77229,0.14670,0.10777
0.555,0.070,1.25499,0.02177,-553.87438
0.685,0.020,1.10385,0.00059,-167.17594
0.263,0.080,0.59288,0.06502,0.08259
0.404,0.260,1.60204,0.18021,-24.41641
0.581,0.440,0.44051,0.01071,0.40962
0.546,0.280,1.47823,0.16529,-32.13905
0.454,0.270,0.33876,0.17104,0.23896
0.551,0.310,0.79925,0.17842,2.93173
0.215,0.230,0.23044,0.23044,-0.01193
0.459,0.040,0.44545,0.00564,0.28196
0.665,0.230,1.06698,0.06440,-80.55527
0.578,0.320,0.74483,0.06183,0.59754
0.551,0.050,1.24912,0.00544,-258.44095
0.593,0.070,1.06125,0.00360,16.32631
0.385,0.410,1.01840,0.37761,0.23105
0.701,0.220,1.04558,0.08322,-167.52450
0.275,0.150,0.77519,0.12978,0.10057
0.691,0.490,0.63474,0.03987,1.61463
0.407,0.390,0.69758,0.36063,0.21935
0.462,0.450,1.55802,0.20581,0.32544
0.221,0.200,0.20043,0.20043,-0.00880
0.449,0.270,0.31436,0.17296,0.24064
0.495,0.050,1.21220,0.00453,-42.15385
0.578,0.470,0.47052,0.11773,0.38079
0.567,0.080,1.01116,0.03392,-159.55062
0.204,0.020,0.60496,0.02036,0.07326
0.205,0.430,0.43051,0.43051,-0.01401
0.271,0.190,1.12048,0.04964,0.74928
0.496,0.300,1.66994,0.19863,-25.58408
0.485,0.410,1.04947,0.37234,-62.29174
0.661,0.090,1.35432,0.00220,-53.40896
0.275,0.320,0.32047,0.32047,-0.00106
0.674,0.030,1.25792,0.00157,-90.51105
0.236,0.020,0.56785,0.02036,0.07141
0.450,0.170,0.35169,0.05740,0.25267
0.389,0.210,1.33633,0.05186,-32.41944
0.689,0.320,1.23523,0.11384,-38.10818
0.673,0.120,1.08943,0.03467,-208.98269
0.544,0.270,1.18107,0.15736,-51.09534
0.635,0.080,1.27458,0.00212,-661.35147
0.278,0.070,0.52022,0.05701,0.08350
0.220,0.340,0.34048,0.34048,-0.01299
0.523,0.060,0.99693,0.00384,29.92396
0.565,0.500,0.51131,0.42934,0.34766
0.499,0.410,0.89600,0.03631,6.07019
0.314,0.240,1.42431,0.04951,0.40578
0.642,0.240,1.20208,0.06177,-60.77080
0.516,0.470,2.47659,0.44279,-15.50856
0.319,0.390,1.00255,0.35235,0.23554
0.360,0.470,0.97142,0.42980,0.33808
0.338,0.260,0.91917,0.12556,0.17842
0.420,0.180,1.58479,0.05388,3.40974
0.472,0.360,0.79084,0.29703,0.24104
0.466,0.330,0.59343,0.25299,0.23550
0.647,0.070,0.27793,0.00290,-157.34212
0.680,0.250,1.53896,0.13623,-106.04704
0.289,0.090,0.68154,0.07536,0.08915
0.444,0.060,0.50595,0.00957,0.27525
0.449,0.240,0.31361,0.13276,0.24628
0.547,0.050,0.90041,0.00365,18.35570
0.223,0.380,0.38049,0.38049,-0.01297
0.453,0.330,0.46230,0.26278,0.22927
0.288,0.400,-1.00000,-1.00000,0.00000
0.331,0.350,0.55559,0.31690,0.19741
0.702,0.110,0.31801,0.02341,-120.96827
0.247,0.260,-1.00000,-1.00000,0.00000
0.317,0.010,0.66539,0.01036,0.09365
0.443,0.040,0.51516,0.00976,0.29344
0.339,0.410,1.28328,0.37293,-30.50604
0.607,0.310,0.69053,0.20391,-23.02935
0.205,0.380,0.38049,0.38049,-0.01427
0.588,0.100,1.16519,0.00303,-293.83453
0.332,0.150,0.95695,0.12966,3.13211
0.522,0.010,1.04216,0.00851,-107.04554
0.661,0.460,1.58365,0.29984,-26.78195
0.508,0.330,1.22735,0.23351,-41.55113
0.594,0.340,2.41927,0.23499,-20.93657
0.211,0.040,0.59100,0.03980,0.07603
0.627,0.240,1.03330,0.12995,-125.75646
0.312,0.140,0.99392,0.12060,0.33198
0.242,0.230,0.23044,0.23044,-0.00234
0.248,0.490,0.49053,0.49053,-0.01201
0.236,0.410,-1.00000,-1.00000,0.00000
0.498,0.040,1.25404,0.00478,-38.90255
0.611,0.280,1.05199,0.05492,-99.00637
0.534,0.000,1.11452,0.00036,-72.41547
0.530,0.070,2.22225,0.01439,-23.32567
0.482,0.040,1.09674,0.00654,-65.76069
0.623,0.410,1.33011,0.31107,-38.47886
0.548,0.320,2.47396,0.17632,-32.19201
0.348,0.290,0.89966,0.26214,0.16701
0.527,0.230,1.01949,0.09313,-25.37744
0.214,0.120,0.12040,0.12040,0.00013
0.649,0.010,1.12150,0.00257,-285.72722
0.500,0.160,1.84292,0.00422,-51.83967
0.479,0.330,0.72391,0.24499,0.24707
0.388,0.160,1.72444,0.01695,-20.98507
0.410,0.390,0.73218,0.36083,0.21981
0.283,0.270,0.59068,0.23875,0.16161
0.380,0.490,1.37417,0.45019,-25.37886
0.410,0.260,1.06620,0.17711,31.14456
#a_0,e_0,emax,emin,tcol
0.304,0.160,1.02902,0.13876,0.39197
0.573,0.470,0.47052,0.04558,0.39194
0.426,0.070,0.46343,0.02302,0.27477
0.477,0.100,0.40844,0.01381,0.26853
0.297,0.130,0.81148,0.11202,0.10035
0.551,0.020,1.40976,0.00911,2.18769
0.371,0.140,1.87391,0.11962,-24.06246
0.403,0.210,0.85516,0.08277,2.43462
0.251,0.380,0.38049,0.38049,-0.01051
0.656,0.330,1.08670,0.00408,33.18222
0.354,0.410,1.11233,0.37459,0.24252
0.563,0.360,2.56044,0.25251,25.44323
0.418,0.010,0.46500,0.01036,0.29089
0.419,0.060,0.43252,0.04249,0.27308
0.509,0.300,1.05737,0.19723,-53.44151
0.261,0.330,-1.00000,-1.00000,0.00000
0.375,0.420,1.28661,0.38594,-96.59849
0.328,0.300,0.85663,0.27012,0.16473
0.567,0.240,1.15173,0.01018,-61.30596
0.562,0.370,0.61186,0.03265,0.85324
0.486,0.420,0.99394,0.38958,16.89777
0.571,0.270,1.04554,0.02197,-133.66622
0.329,0.240,1.97157,0.11626,-21.48704
0.363,0.250,1.88163,0.12705,0.18046
0.406,0.260,1.34859,0.17933,-31.02880
0.667,0.380,1.17001,0.27829,-40.24969
0.487,0.290,1.18811,0.05727,-40.56722
0.647,0.460,0.96760,0.08640,10.67529
0.518,0.420,2.34033,0.09537,0.31799
0.263,0.340,0.34048,0.34048,-0.00722
0.283,0.150,0.80153,0.12996,0.10210
0.310,0.150,1.52413,0.12967,-43.98511
0.599,0.220,1.06754,0.10716,-93.40962
0.511,0.180,1.16087,0.08846,-56.47546
0.385,0.070,1.15674,0.05637,0.33868
0.225,0.140,0.68054,0.11506,0.10059
0.511,0.080,1.60318,0.01498,-29.35214
0.482,0.000,0.40252,0.00036,0.44752
0.680,0.330,0.70914,0.01178,15.05622
0.607,0.290,1.07627,0.09752,-186.25016
0.310,0.270,0.50940,0.24080,0.16957
0.426,0.260,1.96349,0.16839,-21.09082
0.597,0.160,2.27629,0.01454,-32.13905
0.280,0.210,1.49705,0.18377,-52.57930
0.520,0.150,1.05035,0.02406,-113.45441
0.284,0.270,0.60492,0.23883,0.16180
0.268,0.130,0.60211,0.11054,0.09387
0.664,0.360,0.72584,0.03819,2.23399
0.495,0.300,1.37022,0.19878,-30.96878
0.280,0.230,0.72823,0.20198,0.83607
